sample_id,participant,phase,sample_date,pm_conc_ug_m3,bc_conc_ug_m3,country
3509,m,followup1,5/15/19 06:32,4.680185382,-0.08,bangladesh
3510,m,followup2,5/15/19 07:45,6.18069382,-0.24,bangladesh
3511,m,followup2,5/15/19 07:45,6.18069382,-0.24,bangladesh
3512,m,followup2,5/20/19 06:36,15.23177489,-0.23,bangladesh
3513,m,baseline,5/15/19 09:22,3.536484734,-0.14,bangladesh
3514,m,followup1,5/20/19 08:03,74.38207671,5.22,bangladesh
3515,m,followup1,5/20/19 08:03,74.38207671,5.22,bangladesh
3516,m,followup1,5/20/19 10:21,5.79172941,-0.06,bangladesh
3517,m,followup2,5/28/19 06:22,312.7533882,17.43,bangladesh
3518,m,followup1,5/28/19 10:22,8.298755187,-0.21,bangladesh
3519,m,followup1,5/28/19 10:22,8.298755187,-0.21,bangladesh
3520,m,baseline,5/30/19 07:19,16.42029705,1.75,bangladesh
3521,m,baseline,5/30/19 07:19,16.42029705,1.75,bangladesh
3522,m,followup1,5/30/19 05:46,37.19103835,1.2,bangladesh
3523,m,followup1,5/30/19 05:46,40.6776982,0.99,bangladesh
3524,m,baseline,5/30/19 08:49,95.70595485,5.72,bangladesh
3525,m,baseline,3/27/19 10:35,193.571027,1.57,bangladesh
3526,m,baseline,3/28/19 05:21,29.25115864,3.03,bangladesh
3527,m,baseline,3/28/19 05:21,29.25115864,3.03,bangladesh
3528,m,followup2,4/1/19 06:54,8.214220615,0.47,bangladesh
3529,m,followup2,4/1/19 06:54,8.214220615,0.47,bangladesh
3530,m,followup1,4/1/19 07:52,60.58319902,2.54,bangladesh
3531,m,followup1,4/1/19 08:29,8.245852042,0.63,bangladesh
3532,m,followup1,4/1/19 08:29,8.245852042,0.63,bangladesh
3533,o,followup1,4/1/19 08:29,25.31484378,0.29,bangladesh
3534,m,followup1,4/1/19 08:29,11.88047059,0.6,bangladesh
3535,m,followup1,4/1/19 08:37,14.95877132,0.71,bangladesh
3536,m,followup1,4/2/19 05:46,20.30866157,1.04,bangladesh
3537,m,followup1,4/2/19 05:46,20.30866157,1.04,bangladesh
3538,o,followup1,4/2/19 05:47,1.160279682,0.42,bangladesh
3539,o,followup1,4/2/19 05:47,1.160279682,0.42,bangladesh
3540,m,followup2,4/2/19 08:17,10.91378384,0.69,bangladesh
3541,m,followup2,4/2/19 08:17,10.91378384,0.69,bangladesh
3542,o,followup2,4/2/19 08:17,15.00846824,0.57,bangladesh
3543,m,followup2,4/3/19 05:10,8.333630963,0.52,bangladesh
3544,o,followup2,4/3/19 06:20,9.047488003,0.71,bangladesh
3545,m,followup2,4/3/19 06:32,4.585393497,0.48,bangladesh
3546,m,followup2,4/3/19 06:32,4.585393497,0.48,bangladesh
3547,m,followup2,4/3/19 07:07,560.9239065,3.29,bangladesh
3548,m,baseline,4/4/19 06:45,652.9302024,33.12,bangladesh
3549,m,baseline,4/4/19 06:45,652.9302024,33.12,bangladesh
3550,m,baseline,4/4/19 10:35,77.86537679,5.71,bangladesh
3551,o,baseline,4/4/19 10:35,84.98712193,4.76,bangladesh
3552,m,baseline,4/4/19 11:03,174.7927646,3.03,bangladesh
3553,m,followup2,4/4/19 12:06,260.0600069,6.9,bangladesh
3554,m,baseline,4/8/19 05:31,99.12587127,4.86,bangladesh
3555,m,baseline,4/8/19 06:10,132.1653662,5.89,bangladesh
3556,m,followup2,4/8/19 07:27,54.15643085,3.49,bangladesh
3557,m,followup2,4/8/19 07:44,9.297759589,0.62,bangladesh
3558,m,followup2,4/10/19 06:28,59.87395945,4.35,bangladesh
3559,m,followup2,4/10/19 08:52,844.4460082,0.26,bangladesh
3560,m,followup2,4/10/19 08:52,844.4460082,0.26,bangladesh
3561,o,followup2,4/10/19 08:54,1.158345882,0.32,bangladesh
3562,m,followup2,4/10/19 07:15,14.27473372,1.07,bangladesh
3563,m,followup2,4/10/19 07:15,14.27473372,1.07,bangladesh
3564,m,followup1,4/10/19 07:29,10.42511294,0.56,bangladesh
3565,m,followup1,4/10/19 07:29,10.42511294,0.56,bangladesh
3566,m,followup1,4/11/19 05:13,13.99344019,1.1,bangladesh
3567,o,followup1,4/11/19 05:13,16.00346284,0.95,bangladesh
3568,m,followup1,4/11/19 05:57,60.23398587,5.09,bangladesh
3569,o,followup1,4/16/19 09:28,182.8984157,8.05,bangladesh
3570,m,followup1,4/16/19 09:28,173.5585323,5.64,bangladesh
3571,m,baseline,4/11/19 06:55,26.09727165,2.54,bangladesh
3572,m,baseline,4/11/19 09:13,268.1721948,5.3,bangladesh
3573,m,baseline,4/11/19 09:13,268.1721948,5.3,bangladesh
3574,m,followup1,4/15/19 05:38,8.028139777,0.77,bangladesh
3575,m,followup1,4/15/19 05:50,3.58600597,0.33,bangladesh
3576,m,followup1,4/15/19 06:19,5.79172941,0.41,bangladesh
3577,m,followup1,4/15/19 07:34,12.63907289,0.63,bangladesh
3578,m,followup1,4/16/19 09:53,34.24501164,3.16,bangladesh
3579,m,followup1,4/16/19 09:53,34.24501164,3.16,bangladesh
3580,m,followup1,4/16/19 14:05,71.99602781,7.5,bangladesh
3581,m,baseline,4/16/19 15:01,1.71E-11,0.35,bangladesh
3582,m,baseline,4/16/19 15:01,1.71E-11,0.35,bangladesh
3583,m,baseline,4/22/19 04:41,33.70437851,2.47,bangladesh
3584,o,followup1,4/22/19 11:36,47.59936367,3.28,bangladesh
3585,m,followup1,4/22/19 11:36,58.66932967,3.48,bangladesh
3586,m,followup1,4/22/19 05:13,14.23097975,0.87,bangladesh
3587,m,followup1,4/22/19 05:13,14.23097975,0.87,bangladesh
3588,m,followup1,4/22/19 05:37,21.93545358,0.58,bangladesh
3589,m,followup1,4/22/19 05:37,21.93545358,0.58,bangladesh
3590,m,followup1,4/22/19 06:30,13.36552941,0.53,bangladesh
3591,m,followup1,4/22/19 06:30,13.36552941,0.53,bangladesh
3592,m,followup1,4/22/19 08:05,9.360370764,0.42,bangladesh
3593,m,followup1,4/22/19 08:05,9.360370764,0.42,bangladesh
3594,m,followup1,4/24/19 05:15,83.01556819,1.83,bangladesh
3595,m,followup1,4/24/19 06:15,63.0782411,1.59,bangladesh
3596,m,followup1,4/24/19 07:53,5.79172941,0.23,bangladesh
3597,m,followup1,4/24/19 07:53,5.79172941,0.23,bangladesh
3598,m,followup1,4/25/19 05:42,1.65E-11,0.28,bangladesh
3599,m,followup1,4/25/19 05:42,1.65E-11,0.28,bangladesh
3600,m,followup1,4/24/19 06:18,6.926985341,0.34,bangladesh
3601,m,baseline,4/3/19 07:16,264.3929124,7.56,bangladesh
3602,m,followup1,4/4/19 08:24,106.1125235,7.58,bangladesh
3603,o,baseline,4/4/19 11:20,120.0677459,3.99,bangladesh
3604,m,baseline,4/8/19 05:43,261.7861694,11.64,bangladesh
3605,m,followup1,4/8/19 06:47,79.66033143,0.64,bangladesh
3606,m,followup1,4/8/19 06:47,79.66033143,0.64,bangladesh
3607,m,baseline,4/8/19 07:45,85.71759527,4.28,bangladesh
3608,m,followup1,4/8/19 08:09,26.64195529,0.28,bangladesh
3609,m,followup1,4/8/19 08:09,26.64195529,0.28,bangladesh
3610,m,followup1,4/8/19 09:28,35.90872234,2.16,bangladesh
3611,m,baseline,4/10/19 05:55,109.2062001,5.77,bangladesh
3612,m,baseline,4/10/19 05:55,109.2062001,5.77,bangladesh
3613,m,baseline,4/10/19 07:31,134.1649994,7.3,bangladesh
3614,o,baseline,4/10/19 12:32,42.87384109,2.21,bangladesh
3615,m,baseline,4/10/19 14:52,36.91089633,3.18,bangladesh
3616,m,followup1,4/15/19 04:35,90.40748348,5.44,bangladesh
3617,m,followup1,4/15/19 04:35,90.40748348,5.44,bangladesh
3618,m,followup1,4/15/19 10:13,2.301349435,-0.06,bangladesh
3619,m,baseline,4/16/19 05:36,41.52996387,3.05,bangladesh
3620,m,baseline,4/16/19 09:50,26.2377284,1.09,bangladesh
3621,m,baseline,4/16/19 12:09,105.8963149,4.53,bangladesh
3622,m,baseline,4/16/19 14:59,31.3784293,0.3,bangladesh
3623,m,followup1,4/22/19 06:02,23.16745436,1.8,bangladesh
3624,m,followup1,4/22/19 06:02,23.16745436,1.8,bangladesh
3625,m,followup1,4/22/19 07:22,17.99372244,0.02,bangladesh
3626,m,followup1,4/22/19 09:08,45.3512254,0.21,bangladesh
3627,m,followup1,4/22/19 10:33,16.78762148,0.05,bangladesh
3628,m,followup1,4/22/19 10:33,16.78762148,0.05,bangladesh
3629,m,baseline,4/24/19 04:27,302.810675,4,bangladesh
3630,m,followup1,4/24/19 05:56,139.5076532,8.28,bangladesh
3631,m,followup1,4/24/19 05:56,139.5076532,8.28,bangladesh
3632,m,followup1,4/24/19 10:34,7.962443052,0.06,bangladesh
3633,m,followup1,4/24/19 12:04,139.7059054,6.08,bangladesh
3634,m,followup1,4/24/19 12:04,139.7059054,6.08,bangladesh
3635,m,baseline,4/29/19 05:38,53.91147267,6.15,bangladesh
3636,m,baseline,4/29/19 06:44,42.6157305,5,bangladesh
3637,m,baseline,4/29/19 06:44,42.6157305,5,bangladesh
3638,m,baseline,4/29/19 07:16,18.06260499,0.5,bangladesh
3639,m,baseline,4/29/19 07:52,7.020278073,0,bangladesh
3640,m,baseline,4/29/19 07:52,7.020278073,0,bangladesh
3641,m,baseline,4/29/19 07:54,1.183999198,0.03,bangladesh
3642,m,baseline,4/29/19 08:17,153.7956773,3.99,bangladesh
3643,m,baseline,4/29/19 09:41,14.01695857,0.63,bangladesh
3644,m,baseline,4/29/19 09:41,14.01695857,0.63,bangladesh
3645,m,followup1,5/6/19 06:59,55.82847366,-0.11,bangladesh
3646,m,followup1,5/6/19 06:59,55.82847366,-0.11,bangladesh
3647,m,followup1,5/6/19 07:31,29.05549871,-0.27,bangladesh
3648,m,followup1,5/6/19 07:31,29.05549871,-0.27,bangladesh
3649,m,baseline,4/29/19 09:38,125.752574,6.92,bangladesh
3650,m,baseline,4/29/19 09:38,125.752574,6.92,bangladesh
3651,m,baseline,4/29/19 10:30,33.42490605,2.99,bangladesh
3652,m,baseline,4/29/19 12:00,39.10814071,1.47,bangladesh
3653,m,baseline,4/29/19 12:54,31.11974012,2.66,bangladesh
3654,o,baseline,4/29/19 12:56,20.78095602,1.62,bangladesh
3655,o,followup1,4/30/19 06:42,207.4593696,4.65,bangladesh
3656,m,followup1,4/30/19 07:06,5.813169386,-0.38,bangladesh
3657,m,followup1,4/30/19 07:06,5.813169386,-0.38,bangladesh
3658,m,followup1,4/30/19 08:21,13.80178112,-0.06,bangladesh
3659,m,followup1,4/30/19 08:21,13.80178112,-0.06,bangladesh
3660,m,baseline,4/30/19 09:35,134.8655621,3.07,bangladesh
3661,m,baseline,4/30/19 09:35,134.8655621,3.07,bangladesh
3662,m,followup1,5/8/19 06:21,56.06431979,3.96,bangladesh
3663,m,followup1,5/8/19 06:21,56.06431979,3.96,bangladesh
3664,m,baseline,4/30/19 11:13,314.8176988,5.04,bangladesh
3665,o,followup1,5/8/19 06:22,27.562309,1.63,bangladesh
3666,m,followup1,5/8/19 08:02,62.61538558,5.12,bangladesh
3667,m,followup1,5/8/19 09:10,11.44938969,-0.38,bangladesh
3668,m,baseline,5/7/19 05:55,478.616148,0.96,bangladesh
3669,m,baseline,5/7/19 05:55,478.616148,0.96,bangladesh
3670,m,baseline,5/7/19 06:28,24.86205796,-0.14,bangladesh
3671,m,followup2,5/8/19 11:15,8.217994434,-0.43,bangladesh
3672,m,followup1,5/9/19 10:05,28.05605681,0.6,bangladesh
3673,m,followup1,5/9/19 10:05,28.05605681,0.6,bangladesh
3674,m,followup1,5/9/19 11:53,7.395943695,-0.39,bangladesh
3675,m,followup1,5/9/19 11:53,7.395943695,-0.39,bangladesh
3676,o,followup1,5/9/19 11:53,64.42136728,1.1,bangladesh
3677,o,followup1,5/9/19 11:53,64.42136728,1.1,bangladesh
3678,m,baseline,5/13/19 06:27,38.3865024,1.82,bangladesh
3679,m,baseline,5/13/19 08:21,45.52604203,4.71,bangladesh
3680,m,baseline,5/13/19 08:21,45.52604203,4.71,bangladesh
3681,m,baseline,5/13/19 10:53,32.27232308,1.97,bangladesh
3682,m,baseline,5/13/19 10:53,32.27232308,1.97,bangladesh
3683,m,followup1,5/13/19 13:53,108.0579943,3.31,bangladesh
3684,m,followup1,5/13/19 15:15,14.13139154,1.13,bangladesh
3685,m,baseline,5/15/19 05:42,8.580339867,-0.45,bangladesh
3686,m,baseline,5/14/19 06:23,61.41971675,2.93,bangladesh
3687,m,followup1,5/14/19 07:16,20.62642894,-0.41,bangladesh
3688,m,followup1,5/14/19 07:16,20.62642894,-0.41,bangladesh
3689,m,baseline,5/14/19 09:14,32.85490138,3.49,bangladesh
3690,m,baseline,5/14/19 09:14,32.85490138,3.49,bangladesh
3691,m,followup1,5/15/19 06:49,-1.227928497,-0.32,bangladesh
3692,m,followup1,5/15/19 06:49,-1.227928497,-0.32,bangladesh
3693,m,baseline,5/15/19 07:33,60.04660639,1.95,bangladesh
3694,m,baseline,5/15/19 07:33,60.04660639,1.95,bangladesh
3695,m,baseline,5/15/19 07:55,57.77924844,3.47,bangladesh
3696,m,baseline,5/15/19 07:55,57.77924844,3.47,bangladesh
3697,m,followup1,5/15/19 08:38,14.21019112,-0.03,bangladesh
3698,m,followup1,5/16/10 09:49,22.41959772,-0.25,bangladesh
3699,m,followup1,5/20/19 06:09,83.3558463,5.63,bangladesh
3700,m,followup1,4/24/19 06:46,8.813501277,-0.04,bangladesh
3701,m,followup1,4/24/19 06:46,8.813501277,-0.04,bangladesh
3702,m,followup2,4/24/19 08:22,45.15406567,1.8,bangladesh
3703,m,followup1,4/25/19 11:01,1.227182585,-0.37,bangladesh
3704,m,followup2,4/29/19 07:50,45.1754894,1.44,bangladesh
3705,m,followup2,4/29/19 07:50,45.1754894,1.44,bangladesh
3706,m,baseline,4/29/19 09:09,53.28391058,1.68,bangladesh
3707,m,baseline,4/29/19 10:15,2.316691764,-0.33,bangladesh
3708,m,baseline,4/30/19 06:29,267.4504676,9.24,bangladesh
3709,m,baseline,4/30/19 06:29,267.4504676,9.24,bangladesh
3710,m,followup2,4/29/19 05:36,10.49508014,-0.3,bangladesh
3711,m,followup2,4/29/19 08:41,14.81678476,0.96,bangladesh
3712,m,followup2,4/29/19 08:41,14.81678476,0.96,bangladesh
3713,m,followup2,4/29/19 10:27,3.855793329,-0.36,bangladesh
3714,o,followup2,4/29/19 10:27,54.1495847,0.07,bangladesh
3715,m,followup1,4/29/19 11:27,3.545956782,-0.16,bangladesh
3716,m,followup1,4/29/19 11:27,3.545956782,-0.16,bangladesh
3717,m,baseline,5/7/19 05:14,142.9118917,3.58,bangladesh
3718,m,baseline,5/7/19 05:14,142.9118917,3.58,bangladesh
3719,m,baseline,5/6/19 05:53,27.63189826,1.67,bangladesh
3720,m,baseline,5/6/19 05:53,27.63189826,1.67,bangladesh
3721,m,followup1,5/6/19 05:05,6.715048592,-0.35,bangladesh
3722,m,followup1,5/6/19 05:05,6.715048592,-0.35,bangladesh
3723,m,baseline,5/6/19 05:54,787.9045752,28.88,bangladesh
3724,o,baseline,5/6/19 05:58,438.0797033,18.83,bangladesh
3725,m,followup1,5/6/19 06:56,9.251348143,0.05,bangladesh
3726,o,followup1,5/6/19 06:56,6.904048304,-0.23,bangladesh
3727,m,followup2,5/6/19 09:13,10.583871,-0.3,bangladesh
3728,m,followup1,5/8/19 06:09,33.24383071,1.27,bangladesh
3729,m,followup1,5/8/19 06:09,33.24383071,1.27,bangladesh
3730,o,followup1,5/8/19 06:10,78.02052695,1.96,bangladesh
3731,o,followup1,5/8/19 06:10,78.02052695,1.96,bangladesh
3732,m,followup2,5/8/19 06:38,10.65795083,1.03,bangladesh
3733,o,followup2,5/8/19 06:38,10.07995928,-0.32,bangladesh
3734,o,followup2,5/8/19 06:38,10.07995928,-0.32,bangladesh
3735,o,followup1,5/8/19 07:08,3.464424594,-0.34,bangladesh
3736,m,followup1,5/8/19 09:21,10.2254368,-0.53,bangladesh
3737,m,baseline,5/13/19 09:20,101.010101,6.12,bangladesh
3738,m,followup2,5/15/19 05:08,8.626079893,-0.32,bangladesh
3739,m,followup2,5/15/19 05:08,8.626079893,-0.32,bangladesh
3740,m,followup1,5/15/19 05:37,38.47792549,1.92,bangladesh
3741,m,baseline,5/15/19 05:54,35.34018462,1.85,bangladesh
3742,m,baseline,5/16/19 04:20,49.15349302,3.7,bangladesh
3743,m,baseline,5/16/19 04:20,49.15349302,3.7,bangladesh
3744,m,baseline,5/16/19 05:23,48.01038853,3.18,bangladesh
3745,m,followup1,5/16/19 08:30,1.182707865,-0.4,bangladesh
3746,m,followup1,5/16/19 12:29,7.614421918,-0.03,bangladesh
3747,m,baseline,5/16/19 12:49,3.646246068,-0.31,bangladesh
3748,o,followup2,0020-05-20 09:32:05,1270.802789,1.69,bangladesh
3749,m,followup2,5/20/19 05:59,5.96353181,-0.1,bangladesh
3750,m,followup2,5/20/19 05:59,5.96353181,-0.1,bangladesh
3751,m,followup2,5/20/19 06:00,1.157581581,-0.22,bangladesh
3752,m,followup2,5/20/19 07:23,2.473336403,-0.16,bangladesh
3753,o,followup2,5/20/19 07:29,9.485470532,-0.17,bangladesh
3754,m,followup1,5/20/19 06:19,1.160279682,0.04,bangladesh
3755,o,followup1,5/20/19 06:19,-1.131934087,0.01,bangladesh
3756,o,followup1,5/20/19 06:19,-1.131934087,0.01,bangladesh
3757,m,followup2,5/20/19 07:29,5.922740223,-0.09,bangladesh
3758,m,baseline,5/20/19 07:29,10.42994553,1.49,bangladesh
3759,o,baseline,5/20/19 07:29,278.9100362,18.75,bangladesh
3760,o,followup2,5/23/19 07:09,35.73007198,5.23,bangladesh
3761,o,baseline,5/23/19 08:56,102.5586108,4.03,bangladesh
3762,m,followup1,5/27/19 04:48,-3.505051656,0.08,bangladesh
3763,m,followup2,5/27/19 06:12,449.775892,15.2,bangladesh
3764,m,followup2,5/27/19 06:12,449.775892,15.2,bangladesh
3765,m,followup2,5/27/19 07:31,2.405196186,0.04,bangladesh
3766,m,followup2,5/27/19 07:31,2.405196186,0.04,bangladesh
3767,m,followup2,5/27/19 06:27,2.392452768,0.06,bangladesh
3768,o,followup2,5/27/19 06:53,3.213773806,0.29,bangladesh
3769,o,followup2,5/27/19 06:53,3.213773806,0.29,bangladesh
3770,m,followup1,5/27/19 08:19,35.78942426,0.42,bangladesh
3771,m,followup1,5/27/19 08:19,35.78942426,0.42,bangladesh
3772,m,followup1,5/21/19 08:13,29.09612876,2.15,bangladesh
3773,m,followup1,5/22/19 09:14,60.77021912,3.98,bangladesh
3774,m,followup1,5/21/19 08:51,27.00671645,1.52,bangladesh
3775,m,followup1,5/21/19 08:51,27.00671645,1.52,bangladesh
3776,m,followup1,5/22/19 09:33,18.91409082,0.97,bangladesh
3777,m,followup1,5/22/19 09:33,18.91409082,0.97,bangladesh
3778,m,followup2,5/22/19 09:57,18.28982863,0.27,bangladesh
3779,m,followup1,5/22/19 10:48,21.27022024,1.9,bangladesh
3780,m,followup1,5/22/19 10:48,21.27022024,1.9,bangladesh
3781,m,followup1,5/27/19 07:01,1.62E-11,-0.03,bangladesh
3782,m,followup2,5/27/19 08:43,6.938511107,0.69,bangladesh
3783,m,baseline,5/27/19 12:10,3.748018235,0.42,bangladesh
3784,m,baseline,5/27/19 12:10,3.748018235,0.42,bangladesh
3785,m,followup1,5/29/19 05:17,39.05827437,0.71,bangladesh
3786,m,followup1,5/29/19 05:17,39.05827437,0.71,bangladesh
3787,m,baseline,5/27/19 07:57,37.10144928,3.26,bangladesh
3788,m,baseline,5/27/19 07:57,37.10144928,3.26,bangladesh
3789,m,baseline,5/27/19 10:14,7.935785138,-0.07,bangladesh
3790,m,baseline,5/27/19 12:38,66.75401837,1.4,bangladesh
3791,m,followup1,5/29/19 06:13,19.12860215,1.31,bangladesh
3792,m,followup1,5/29/19 06:15,1.117375449,0.22,bangladesh
3793,m,followup1,5/29/19 06:15,1.117375449,0.22,bangladesh
3794,m,followup1,5/29/19 08:52,0,-0.51,bangladesh
3795,m,followup2,5/29/19 09:37,6.938511107,-0.39,bangladesh
3796,m,followup1,5/29/19 09:53,31.02646279,1.96,bangladesh
3797,m,followup1,5/29/19 09:53,31.02646279,1.96,bangladesh
3798,m,baseline,6/3/19 07:42,64.02916936,4.21,bangladesh
3799,m,baseline,6/3/19 07:42,64.02916936,4.21,bangladesh
3800,m,followup2,6/3/19 09:38,23.42822312,2.73,bangladesh
3801,m,baseline,6/3/19 12:09,97.34189699,4.8,bangladesh
3802,m,followup1,6/5/19 06:40,9.204951113,0.21,bangladesh
3803,m,followup1,6/3/19 05:07,124.1499259,10.87,bangladesh
3804,m,followup1,6/3/19 05:07,124.1499259,10.87,bangladesh
3805,m,followup1,6/3/19 06:39,21.09801452,0.21,bangladesh
3806,m,followup1,6/3/19 06:39,21.09801452,0.21,bangladesh
3807,m,baseline,6/3/19 07:30,53.88891422,1.11,bangladesh
3808,m,baseline,6/3/19 08:40,127.3990888,7.21,bangladesh
3809,m,baseline,6/3/19 08:42,105.8844534,6.89,bangladesh
3810,m,followup1,6/3/19 10:39,15.87292889,1.89,bangladesh
3811,m,followup2,6/3/19 12:28,10.42511294,0.88,bangladesh
3812,m,followup1,6/5/19 07:58,11.37491865,0.51,bangladesh
3813,m,followup1,6/5/19 07:59,12.65742189,0.67,bangladesh
3814,m,baseline,6/10/19 10:45,3.576368075,-0.03,bangladesh
3815,m,followup1,6/6/19 09:55,4.789059872,0.32,bangladesh
3816,m,followup2,6/6/19 11:07,11.73927539,0.15,bangladesh
3817,m,followup2,6/6/19 11:07,11.73927539,0.15,bangladesh
3818,m,followup1,6/6/19 12:44,4.958913337,0.2,bangladesh
3819,m,baseline,6/10/19 11:26,54.15643085,5.94,bangladesh
3820,m,baseline,6/10/19 09:22,100.2657041,5.61,bangladesh
3821,m,baseline,6/10/19 09:22,100.2657041,5.61,bangladesh
3822,m,followup2,6/10/19 07:17,54.27902605,4.95,bangladesh
3823,m,followup2,6/10/19 08:26,3.521997614,-0.03,bangladesh
3824,m,baseline,6/10/19 10:48,169.8745401,8.02,bangladesh
3825,m,baseline,6/10/19 14:19,271.130093,18.17,bangladesh
3826,m,baseline,6/10/19 14:19,271.130093,18.17,bangladesh
3827,m,followup2,6/10/19 16:14,318.9104858,22.7,bangladesh
3828,m,followup2,6/11/19 11:21,102.5051623,7.63,bangladesh
3829,m,followup2,6/11/19 11:21,102.5051623,7.63,bangladesh
3830,m,followup2,6/12/19 06:27,1.056138329,0.07,bangladesh
3831,m,baseline,6/12/19 07:45,114.4718283,17.68,bangladesh
3832,m,baseline,6/12/19 07:45,114.4718283,17.68,bangladesh
3833,m,followup2,6/12/19 12:59,43.31384611,2.23,bangladesh
3834,m,followup2,6/12/19 12:59,43.31384611,2.23,bangladesh
3835,m,followup1,6/12/19 14:25,22.81707173,2.26,bangladesh
3836,m,followup2,6/17/19 09:32,15.00846824,0.45,bangladesh
3837,m,followup2,6/17/19 09:32,15.00846824,0.45,bangladesh
3838,m,followup1,6/17/19 10:15,5.889894316,0.48,bangladesh
3839,m,baseline,6/18/19 07:15,79.41234862,8.61,bangladesh
3840,m,baseline,6/18/19 08:41,222.3494533,7.56,bangladesh
3841,m,baseline,6/18/19 11:45,67.36122304,5.09,bangladesh
3842,m,baseline,6/18/19 14:13,6.848392568,0.96,bangladesh
3843,m,followup1,6/19/19 07:48,46.17990228,4.61,bangladesh
3844,m,followup2,6/19/19 08:12,13.71725387,0.56,bangladesh
3845,o,followup2,6/24/19 06:26,234.2181044,17.34,bangladesh
3846,m,followup2,6/24/19 06:23,169.5436203,11.33,bangladesh
3847,m,followup2,6/24/19 06:23,169.5436203,11.33,bangladesh
3848,m,followup2,6/24/19 08:23,18.4611375,0.76,bangladesh
3849,m,followup2,6/24/19 08:23,18.4611375,0.76,bangladesh
3850,m,followup2,6/24/19 09:50,20.96054453,0.46,bangladesh
3851,m,followup2,6/24/19 14:23,7.370823683,0.43,bangladesh
3852,m,followup2,6/24/19 14:23,7.370823683,0.43,bangladesh
3853,m,baseline,6/3/19 04:45,24.30724356,0.99,bangladesh
3854,m,baseline,6/3/19 04:45,24.30724356,0.99,bangladesh
3855,m,baseline,6/3/19 06:54,40.63502181,3.82,bangladesh
3856,m,followup1,6/3/19 11:03,69.00659259,0.69,bangladesh
3857,o,followup1,6/3/19 11:03,11.73194844,0.33,bangladesh
3858,o,followup1,6/3/19 11:03,11.73194844,0.33,bangladesh
3859,m,followup2,6/4/19 05:11,25.06584532,0.69,bangladesh
3860,m,followup2,6/6/19 05:29,-1.147597047,-0.09,bangladesh
3861,m,followup1,6/6/19 08:40,8.001731422,0.21,bangladesh
3862,o,followup1,6/6/19 08:41,18.28967182,0.01,bangladesh
3863,o,followup1,6/6/19 08:41,18.28967182,0.01,bangladesh
3864,m,followup1,6/6/19 08:57,19.52913719,0.9,bangladesh
3865,m,followup1,6/6/19 08:57,19.52913719,0.9,bangladesh
3866,m,followup2,6/10/19 09:01,9.407885337,0.19,bangladesh
3867,m,followup2,6/10/19 10:31,1.168079881,0.09,bangladesh
3868,o,followup2,6/10/19 10:30,4.688077769,-0.14,bangladesh
3869,o,followup2,6/10/19 10:30,4.688077769,-0.14,bangladesh
3870,m,followup1,6/10/19 10:51,9.190182205,0.09,bangladesh
3871,m,followup1,6/10/19 10:51,9.190182205,0.09,bangladesh
3872,m,followup2,6/12/19 05:41,10.33907474,0.41,bangladesh
3873,m,baseline,6/10/19 07:26,38.60312826,2.02,bangladesh
3874,m,baseline,6/10/19 07:26,38.60312826,2.02,bangladesh
3875,o,followup2,6/12/19 07:17,5.594427503,0.37,bangladesh
3876,m,followup1,6/12/19 07:38,138.7682818,9.54,bangladesh
3877,m,followup1,6/12/19 07:38,138.7682818,9.54,bangladesh
3878,m,followup2,6/12/19 08:07,1.190081386,-0.1,bangladesh
3879,m,followup2,6/12/19 08:07,1.190081386,-0.1,bangladesh
3880,m,followup2,6/17/19 06:30,27.18799315,0.48,bangladesh
3881,m,followup2,6/17/19 07:01,2.352358161,-0.29,bangladesh
3882,m,followup2,6/17/19 07:01,2.352358161,-0.29,bangladesh
3883,m,followup1,6/17/19 09:04,5.879928335,-0.06,bangladesh
3884,m,followup1,6/17/19 09:04,5.879928335,-0.06,bangladesh
3885,o,followup1,6/17/19 09:06,25.22817483,0.78,bangladesh
3886,m,followup1,6/17/19 10:15,11.51104754,0.18,bangladesh
3887,o,followup1,6/17/19 10:15,16.90488467,0.05,bangladesh
3888,o,followup2,6/6/19 07:42,111.0447761,1.84,bangladesh
3889,m,followup2,6/6/19 08:07,3.475037646,0.05,bangladesh
3890,m,followup1,6/6/19 08:37,19.69370497,2.08,bangladesh
3891,m,baseline,6/6/19 10:22,76.82906361,2.17,bangladesh
3892,m,followup2,6/4/19 10:27,325.4160677,21.02,bangladesh
3893,m,followup1,6/10/19 06:25,18.7038468,0.32,bangladesh
3894,m,followup1,6/18/19 05:32,15.00846824,0.2,bangladesh
3895,m,followup1,6/18/19 05:32,15.00846824,0.2,bangladesh
3896,m,followup2,6/18/19 06:15,129.886653,1.52,bangladesh
3897,m,followup2,6/18/19 06:15,129.886653,1.52,bangladesh
3898,m,followup2,6/18/19 08:51,13.85397068,0.36,bangladesh
3899,m,followup1,6/26/19 10:02,106.3201418,8.3,bangladesh
3900,m,followup1,6/26/19 10:02,106.3201418,8.3,bangladesh
3901,m,followup2,7/1/19 08:53,18.53353411,0.25,bangladesh
3902,m,followup2,7/1/19 09:25,19.05665806,1.03,bangladesh
3903,m,followup2,7/1/19 09:25,19.05665806,1.03,bangladesh
3904,m,followup2,7/1/19 10:50,68.5282934,2.93,bangladesh
3905,m,followup2,7/1/19 10:50,68.5282934,2.93,bangladesh
